21000,21001,21002,21003,21004,21005,21006,21007,21008,21009,210010,210011,210012,210013,210014,35000,35001,35002,35003,35004,35005,35006,35007,35008,35009,350010,350011,350012,350013,350014
0.0,0.0,0.0,29.950000000000003,0.0,0.0,0.0,0.0,28.310000000000002,1.5499999999999972,0.0,35.650000000000006,27.97,31.83,0.0,0.0,0.0,0.0,24.950000000000003,0.0,0.0,0.0,0.0,0.0,20.14,16.97,31.92,24.930000000000007,23.370000000000005,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.17,30.290000000000006,0.0,0.0,42.97,28.03,33.790000000000006,0.0,0.0,0.0,0.0,25.310000000000002,0.0,0.0,0.0,0.0,0.0,21.53,0.0,34.07000000000001,25.430000000000007,25.22,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.310000000000002,10.02000000000001,0.0,43.36,28.299999999999997,33.93000000000001,0.0,0.0,0.0,0.0,25.480000000000004,0.0,0.0,0.0,0.0,0.0,21.590000000000003,0.0,34.61,25.820000000000007,25.49000000000001,0.0
0.0,0.0,0.0,15.010000000000005,0.0,0.0,0.0,0.0,29.53,17.27000000000001,0.0,42.82000000000001,28.760000000000005,33.42,0.0,0.0,0.0,0.0,25.650000000000006,0.0,0.0,0.0,0.0,0.0,21.66000000000001,0.0,34.96000000000001,26.49000000000001,25.730000000000004,0.0
0.0,0.0,0.0,21.939999999999998,0.0,0.0,0.0,0.0,29.53,18.480000000000004,0.0,42.900000000000006,29.49000000000001,33.63000000000001,0.0,0.0,2.6899999999999977,0.0,25.83,0.0,0.0,0.0,0.0,3.219999999999999,21.680000000000007,0.0,35.14,27.11,25.930000000000007,6.410000000000011
0.0,0.0,0.0,22.47,0.0,0.0,0.0,0.0,29.540000000000006,17.939999999999998,0.0,42.82000000000001,30.590000000000003,33.83,0.6800000000000068,0.0,3.049999999999997,0.0,26.010000000000005,0.0,0.0,0.0,0.0,0.3299999999999983,21.689999999999998,0.0,35.16000000000001,27.72,26.11,6.810000000000002
0.0,8.75,0.0,24.290000000000006,0.0,0.0,0.0,0.0,29.549999999999997,17.53,0.0,42.58,34.52000000000001,34.0,13.680000000000007,0.0,3.3900000000000006,0.0,26.200000000000003,0.0,0.0,0.0,17.42,0.0,21.689999999999998,0.0,35.0,28.33,26.27000000000001,7.210000000000008
0.0,13.25,0.0,26.480000000000004,0.0,0.0,0.0,0.0,29.53,17.120000000000005,14.820000000000007,42.17,36.35000000000001,34.14,17.72,0.0,3.75,0.0,26.39,0.0,0.0,0.0,17.61,0.0,21.680000000000007,0.0,34.69,28.900000000000006,26.41000000000001,7.6200000000000045
0.0,14.0,0.0,26.570000000000007,0.0,0.0,0.0,0.0,29.510000000000005,16.72,16.930000000000007,41.67,37.17,34.25,19.03,0.0,4.1000000000000085,0.0,26.58,0.0,0.0,0.0,17.85000000000001,0.0,21.650000000000006,8.150000000000006,34.230000000000004,29.570000000000007,26.52000000000001,8.030000000000001
0.0,14.38000000000001,0.0,26.75,0.0,0.0,0.0,0.0,29.47,16.400000000000006,17.010000000000005,41.06,37.91000000000001,34.31,19.450000000000003,0.0,3.5799999999999983,0.0,26.78,0.0,0.0,0.0,0.0,0.0,21.61,10.63000000000001,33.7,30.25,26.590000000000003,7.560000000000002
0.0,14.799999999999997,0.0,29.870000000000005,0.0,0.0,0.0,0.0,29.42,16.010000000000005,7.5,40.43000000000001,38.81,33.78,19.86,0.0,3.6899999999999977,0.0,26.980000000000004,0.0,0.0,0.0,0.0,0.0,21.560000000000002,5.329999999999998,33.05,30.97,23.89,7.719999999999999
0.0,15.340000000000003,0.10000000000000853,29.210000000000008,0.0,0.0,0.0,0.0,27.730000000000004,15.579999999999998,5.070000000000007,39.86,40.34,20.120000000000005,20.430000000000007,0.0,4.1000000000000085,0.0,27.180000000000007,0.0,0.0,0.0,0.0,0.0,20.710000000000008,14.090000000000003,32.39,31.680000000000007,14.040000000000006,8.170000000000002
0.0,15.780000000000001,0.4399999999999977,31.320000000000007,0.0,0.0,0.0,0.0,21.950000000000003,14.700000000000003,17.03,39.95,41.28,32.13000000000001,28.10000000000001,0.0,4.530000000000001,0.0,31.22,0.0,0.0,0.0,0.0,0.0,19.150000000000006,12.820000000000007,31.700000000000003,32.510000000000005,26.090000000000003,8.64
