21000,21002,21004,21006,21008,210010,210012,210014,35001,35003,35005,35007,35009,350011,350013
0.0,0.0,0.0,0.0,28.310000000000002,0.0,27.97,0.0,0.0,24.950000000000003,0.0,0.0,20.14,31.92,23.370000000000005
0.0,0.0,0.0,0.0,30.290000000000006,0.0,28.03,0.0,0.0,25.310000000000002,0.0,0.0,21.53,34.07000000000001,25.22
0.0,0.0,0.0,0.0,30.310000000000002,0.0,28.299999999999997,0.0,0.0,25.480000000000004,0.0,0.0,21.590000000000003,34.61,25.49000000000001
0.0,0.0,0.0,0.0,29.53,0.0,28.760000000000005,0.0,0.0,25.650000000000006,0.0,0.0,21.66000000000001,34.96000000000001,25.730000000000004
0.0,0.0,0.0,0.0,29.53,0.0,29.49000000000001,0.0,2.6899999999999977,25.83,0.0,0.0,21.680000000000007,35.14,25.930000000000007
0.0,0.0,0.0,0.0,29.540000000000006,0.0,30.590000000000003,0.6800000000000068,3.049999999999997,26.010000000000005,0.0,0.0,21.689999999999998,35.16000000000001,26.11
0.0,0.0,0.0,0.0,29.549999999999997,0.0,34.52000000000001,13.680000000000007,3.3900000000000006,26.200000000000003,0.0,17.42,21.689999999999998,35.0,26.27000000000001
0.0,0.0,0.0,0.0,29.53,14.820000000000007,36.35000000000001,17.72,3.75,26.39,0.0,17.61,21.680000000000007,34.69,26.41000000000001
0.0,0.0,0.0,0.0,29.510000000000005,16.930000000000007,37.17,19.03,4.1000000000000085,26.58,0.0,17.85000000000001,21.650000000000006,34.230000000000004,26.52000000000001
0.0,0.0,0.0,0.0,29.47,17.010000000000005,37.91000000000001,19.450000000000003,3.5799999999999983,26.78,0.0,0.0,21.61,33.7,26.590000000000003
0.0,0.0,0.0,0.0,29.42,7.5,38.81,19.86,3.6899999999999977,26.980000000000004,0.0,0.0,21.560000000000002,33.05,23.89
0.0,0.10000000000000853,0.0,0.0,27.730000000000004,5.070000000000007,40.34,20.430000000000007,4.1000000000000085,27.180000000000007,0.0,0.0,20.710000000000008,32.39,14.040000000000006
0.0,0.4399999999999977,0.0,0.0,21.950000000000003,17.03,41.28,28.10000000000001,4.530000000000001,31.22,0.0,0.0,19.150000000000006,31.700000000000003,26.090000000000003
0.0,0.960000000000008,0.0,0.0,29.74000000000001,17.210000000000008,42.18000000000001,32.97,4.570000000000007,32.22,0.0,0.0,21.210000000000008,31.040000000000006,26.53
0.0,1.4000000000000057,0.0,0.0,29.97,19.710000000000008,43.10000000000001,28.070000000000007,0.0,32.44,0.0,0.0,21.200000000000003,29.189999999999998,26.450000000000003
0.0,0.0,0.0,0.0,29.86,19.710000000000008,44.02000000000001,25.35000000000001,18.689999999999998,33.790000000000006,0.0,0.0,21.10000000000001,26.38000000000001,26.340000000000003
0.0,0.0,0.0,0.0,29.74000000000001,19.61,44.89,24.430000000000007,19.230000000000004,34.5,0.0,0.0,20.980000000000004,25.85000000000001,26.189999999999998
0.0,0.0,0.0,0.0,29.620000000000005,19.5,45.66000000000001,25.25,21.430000000000007,34.730000000000004,0.0,0.0,20.86,25.340000000000003,26.03
0.0,0.0,0.0,0.0,29.480000000000004,19.400000000000006,46.24000000000001,25.950000000000003,23.02000000000001,35.22,0.0,0.0,20.730000000000004,24.870000000000005,25.840000000000003
0.0,0.0,0.0,0.0,29.340000000000003,19.290000000000006,46.57000000000001,26.78,19.5,35.58,0.0,0.0,20.60000000000001,24.790000000000006,25.63000000000001
0.0,0.0,0.0,0.0,29.189999999999998,19.17,46.60000000000001,27.91000000000001,23.77000000000001,35.83,0.0,0.0,20.450000000000003,26.549999999999997,25.400000000000006
0.0,0.0,0.0,0.0,29.03,19.060000000000002,46.31,34.75,28.460000000000008,36.08,0.0,0.0,20.299999999999997,26.450000000000003,25.16000000000001
0.0,3.910000000000011,0.0,0.0,28.870000000000005,18.939999999999998,45.760000000000005,39.760000000000005,30.47,36.35000000000001,0.0,0.0,20.150000000000006,25.939999999999998,24.91000000000001
0.0,6.38000000000001,0.0,0.0,27.28,18.790000000000006,44.13000000000001,40.53,31.230000000000004,35.260000000000005,0.0,0.0,18.33,25.450000000000003,24.549999999999997
0.0,7.030000000000001,0.0,0.0,19.070000000000007,16.810000000000002,36.88000000000001,40.86,31.540000000000006,30.42,0.0,0.0,16.260000000000005,25.320000000000007,22.790000000000006
0.0,9.75,0.0,0.0,18.66000000000001,22.72,37.45,41.18000000000001,31.75,30.710000000000008,0.0,4.689999999999998,16.03,26.430000000000007,22.42
0.0,0.0,0.0,0.0,30.38000000000001,0.0,27.820000000000007,0.0,0.0,28.27000000000001,0.0,0.0,18.25,34.32000000000001,24.820000000000007
0.0,0.0,0.0,0.0,32.290000000000006,0.0,29.870000000000005,0.0,0.0,32.41000000000001,0.0,0.0,22.040000000000006,35.14,25.810000000000002
0.0,0.0,0.0,0.0,32.370000000000005,0.0,27.120000000000005,0.0,0.0,31.53,0.0,0.0,22.10000000000001,35.7,26.070000000000007
0.0,0.0,0.0,0.0,32.370000000000005,0.0,27.290000000000006,0.0,0.0,30.27000000000001,0.0,0.0,22.16000000000001,36.13000000000001,26.33
